segments.date,campaign.name,campaign.status,ad_group.name,ad_group.status,ad_group_criterion.criterion_id,ad_group_criterion.status,ad_group_criterion.system_serving_status,ad_group_criterion.cpc_bid_micros,ad_group_criterion.effective_cpc_bid_micros,ad_group_criterion.keyword.text,ad_group_criterion.keyword.match_type,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions,metrics.conversions_by_conversion_date,metrics.all_conversions,metrics.cost_per_conversion,metrics.conversions_from_interactions_rate,metrics.absolute_top_impression_percentage,metrics.top_impression_percentage
2026-08-25,01_Core_Exact_NY,ENABLED,Service-Intent,ENABLED,2460671104039,ENABLED,ELIGIBLE,0,10000,pllc formation service ny,EXACT,6,1,0.16666666666666666,16660000.0,16660000,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,1.0
2026-08-25,02_Professions_NY,ENABLED,Therapists-LCSW,ENABLED,2424457924993,ENABLED,ELIGIBLE,0,10000,pllc for therapists,EXACT,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-08-25,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,48929560,ENABLED,ELIGIBLE,0,10000,pllc,BROAD,74,3,0.04054054054054054,12376666.666666666,37130000,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.8297872340425532
2026-08-25,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,331529916161,ENABLED,ELIGIBLE,0,10000,pllc new york,PHRASE,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0
2026-08-25,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,352137348443,ENABLED,ELIGIBLE,0,10000,ny pllc formation,PHRASE,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2026-08-25,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,387421343209,ENABLED,ELIGIBLE,0,10000,nys pllc,PHRASE,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2026-08-25,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,406972883474,ENABLED,ELIGIBLE,0,10000,pllc formation,PHRASE,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-08-25,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,533774370940,ENABLED,ELIGIBLE,0,10000,new york pllc,PHRASE,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-08-25,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,623093212028,ENABLED,ELIGIBLE,0,10000,pllc formation new york,EXACT,6,1,0.16666666666666666,11470000.0,11470000,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0
2026-08-25,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,623417180082,ENABLED,ELIGIBLE,0,10000,pllc application ny,EXACT,19,3,0.15789473684210525,6343333.333333333,19030000,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.9090909090909091
