segments.date,segments.hour,campaign.name,campaign.status,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions,metrics.absolute_top_impression_percentage,metrics.top_impression_percentage
2026-05-04,8,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-05-04,9,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.2857142857142857,0.7142857142857143
2026-05-04,10,Sales-Search-1,ENABLED,22,2,0.09090909090909091,23768764.0,47537528,1.0,0.25,0.9375
2026-05-04,11,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.1111111111111111,0.8888888888888888
2026-05-04,12,Sales-Search-1,ENABLED,22,3,0.13636363636363635,8670000.0,26010000,0.0,0.3125,0.8125
2026-05-04,13,Sales-Search-1,ENABLED,18,1,0.05555555555555555,18230000.0,18230000,0.0,0.15384615384615385,0.7692307692307693
2026-05-04,14,Sales-Search-1,ENABLED,12,3,0.25,15750000.0,47250000,1.0,0.4,0.8
2026-05-04,15,Sales-Search-1,ENABLED,16,1,0.0625,12960000.0,12960000,0.0,0.07692307692307693,0.9230769230769231
2026-05-04,16,Sales-Search-1,ENABLED,14,1,0.07142857142857142,13463790.0,13463790,0.0,0.0,0.6363636363636364
2026-05-04,17,Sales-Search-1,ENABLED,14,1,0.07142857142857142,23100000.0,23100000,0.0,0.18181818181818182,0.7272727272727273
2026-05-04,18,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.0,0.8888888888888888
2026-05-04,19,Sales-Search-1,ENABLED,5,1,0.2,5980000.0,5980000,0.0,0.25,1.0
2026-05-04,20,Sales-Search-1,ENABLED,11,1,0.09090909090909091,5230000.0,5230000,0.0,0.42857142857142855,1.0
2026-05-04,21,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.1111111111111111,0.7777777777777778
2026-05-04,22,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.5,0.75
2026-05-05,0,Sales-Search-1,ENABLED,2,1,0.5,9220000.0,9220000,0.0,1.0,1.0
2026-05-05,2,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-05,3,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-05,6,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-05,7,Sales-Search-1,ENABLED,7,1,0.14285714285714285,2210000.0,2210000,0.0,0.5,1.0
2026-05-05,8,Sales-Search-1,ENABLED,20,0,0.0,0.0,0,0.0,0.5833333333333334,0.9166666666666666
2026-05-05,9,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,0.8571428571428571
2026-05-05,10,Sales-Search-1,ENABLED,24,0,0.0,0.0,0,0.0,0.05263157894736842,0.7894736842105263
2026-05-05,11,Sales-Search-1,ENABLED,15,1,0.06666666666666667,27360000.0,27360000,0.0,0.2727272727272727,0.8181818181818182
2026-05-05,12,Sales-Search-1,ENABLED,13,2,0.15384615384615385,7870000.0,15740000,0.0,0.09090909090909091,0.7272727272727273
2026-05-05,13,Sales-Search-1,ENABLED,16,1,0.0625,13060000.0,13060000,0.0,0.2727272727272727,0.7272727272727273
2026-05-05,14,Sales-Search-1,ENABLED,18,0,0.0,0.0,0,0.0,0.3,0.9
2026-05-05,15,Sales-Search-1,ENABLED,12,2,0.16666666666666666,9305000.0,18610000,0.0,0.1111111111111111,0.5555555555555556
2026-05-05,16,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.25,1.0
2026-05-05,17,Sales-Search-1,ENABLED,15,0,0.0,0.0,0,0.0,0.36363636363636365,1.0
2026-05-05,18,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-05,19,Sales-Search-1,ENABLED,8,2,0.25,7660000.0,15320000,1.0,0.0,0.6
2026-05-05,20,Sales-Search-1,ENABLED,13,2,0.15384615384615385,2650000.0,5300000,0.0,0.2222222222222222,0.8888888888888888
2026-05-05,21,Sales-Search-1,ENABLED,19,3,0.15789473684210525,19326622.666666668,57979868,1.0,0.5,0.9166666666666666
2026-05-05,22,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.25,1.0
2026-05-05,23,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-06,0,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,0.6666666666666666
2026-05-06,1,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-06,2,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-06,5,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-06,6,Sales-Search-1,ENABLED,13,2,0.15384615384615385,7700000.0,15400000,0.0,0.2857142857142857,0.8571428571428571
2026-05-06,7,Sales-Search-1,ENABLED,4,1,0.25,11555790.0,11555790,0.0,0.6666666666666666,0.6666666666666666
2026-05-06,8,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,0.75
2026-05-06,9,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.42857142857142855,1.0
2026-05-06,10,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.1111111111111111,0.8888888888888888
2026-05-06,11,Sales-Search-1,ENABLED,14,1,0.07142857142857142,14680000.0,14680000,0.0,0.0,0.6
2026-05-06,12,Sales-Search-1,ENABLED,25,2,0.08,15245000.0,30490000,0.0,0.3125,1.0
2026-05-06,13,Sales-Search-1,ENABLED,16,0,0.0,0.0,0,0.0,0.36363636363636365,0.7272727272727273
2026-05-06,14,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.16666666666666666,0.6666666666666666
2026-05-06,15,Sales-Search-1,ENABLED,21,2,0.09523809523809523,10444430.5,20888861,0.25,0.1875,0.8125
2026-05-06,16,Sales-Search-1,ENABLED,17,3,0.17647058823529413,14100000.0,42300000,1.0,0.16666666666666666,0.9166666666666666
2026-05-06,17,Sales-Search-1,ENABLED,19,4,0.21052631578947367,9408523.0,37634092,0.273343,0.3333333333333333,0.75
2026-05-06,18,Sales-Search-1,ENABLED,11,5,0.45454545454545453,5726000.0,28630000,0.0,0.25,1.0
2026-05-06,19,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-06,20,Sales-Search-1,ENABLED,14,1,0.07142857142857142,18730000.0,18730000,0.0,0.125,0.75
2026-05-06,21,Sales-Search-1,ENABLED,21,0,0.0,0.0,0,0.0,0.14285714285714285,0.7142857142857143
2026-05-06,22,Sales-Search-1,ENABLED,4,1,0.25,2830000.0,2830000,0.0,0.0,1.0
2026-05-06,23,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.4,0.8
2026-05-07,0,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,0.7142857142857143
2026-05-07,1,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,0.75
2026-05-07,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-07,6,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-07,7,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-07,8,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.5,0.75
2026-05-07,9,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-07,10,Sales-Search-1,ENABLED,17,0,0.0,0.0,0,0.0,0.36363636363636365,0.7272727272727273
2026-05-07,11,Sales-Search-1,ENABLED,9,1,0.1111111111111111,18180000.0,18180000,0.0,0.42857142857142855,0.8571428571428571
2026-05-07,12,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-07,13,Sales-Search-1,ENABLED,21,4,0.19047619047619047,8857252.75,35429011,0.0,0.2857142857142857,0.8571428571428571
2026-05-07,14,Sales-Search-1,ENABLED,18,0,0.0,0.0,0,0.0,0.4166666666666667,0.8333333333333334
2026-05-07,15,Sales-Search-1,ENABLED,19,1,0.05263157894736842,7630000.0,7630000,0.0,0.16666666666666666,0.75
2026-05-07,16,Sales-Search-1,ENABLED,23,3,0.13043478260869565,8285866.0,24857598,0.0,0.11764705882352941,0.9411764705882353
2026-05-07,17,Sales-Search-1,ENABLED,17,0,0.0,0.0,0,0.0,0.45454545454545453,0.9090909090909091
2026-05-07,18,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-07,19,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.4,1.0
2026-05-07,20,Sales-Search-1,ENABLED,1,1,1.0,19830000.0,19830000,0.0,0.0,1.0
2026-05-07,21,Sales-Search-1,ENABLED,7,1,0.14285714285714285,7890000.0,7890000,0.0,0.16666666666666666,1.0
2026-05-07,22,Sales-Search-1,ENABLED,9,1,0.1111111111111111,6730701.0,6730701,0.0,0.14285714285714285,0.8571428571428571
2026-05-08,0,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-08,2,Sales-Search-1,ENABLED,2,1,0.5,13490000.0,13490000,0.0,1.0,1.0
2026-05-08,3,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-08,6,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-08,7,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.5,0.5
2026-05-08,8,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.0,0.8
2026-05-08,9,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-08,10,Sales-Search-1,ENABLED,26,2,0.07692307692307693,6470000.0,12940000,0.25,0.3333333333333333,0.8888888888888888
2026-05-08,11,Sales-Search-1,ENABLED,23,1,0.043478260869565216,19420000.0,19420000,0.0,0.2857142857142857,0.7857142857142857
2026-05-08,12,Sales-Search-1,ENABLED,16,0,0.0,0.0,0,0.0,0.2,0.9
2026-05-08,13,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.2857142857142857,0.5714285714285714
2026-05-08,14,Sales-Search-1,ENABLED,20,2,0.1,11720000.0,23440000,0.0,0.25,0.5
2026-05-08,15,Sales-Search-1,ENABLED,24,3,0.125,7836666.666666667,23510000,0.0,0.47058823529411764,0.9411764705882353
2026-05-08,16,Sales-Search-1,ENABLED,14,3,0.21428571428571427,16106666.666666666,48320000,1.0,0.5555555555555556,1.0
2026-05-08,17,Sales-Search-1,ENABLED,9,2,0.2222222222222222,12250000.0,24500000,1.0,0.375,1.0
2026-05-08,18,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.0,0.6
2026-05-08,19,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-08,20,Sales-Search-1,ENABLED,11,1,0.09090909090909091,7940000.0,7940000,0.0,0.1111111111111111,0.8888888888888888
2026-05-08,21,Sales-Search-1,ENABLED,6,1,0.16666666666666666,15860000.0,15860000,0.0,0.25,1.0
2026-05-08,22,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-08,23,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-09,1,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-09,2,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-09,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-09,5,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-09,7,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.75
2026-05-09,8,Sales-Search-1,ENABLED,19,0,0.0,0.0,0,0.0,0.6363636363636364,0.9090909090909091
2026-05-09,9,Sales-Search-1,ENABLED,14,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-09,10,Sales-Search-1,ENABLED,7,1,0.14285714285714285,2525069.0,2525069,0.0,0.0,0.8
2026-05-09,11,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-09,12,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.4,1.0
2026-05-09,13,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.4,1.0
2026-05-09,14,Sales-Search-1,ENABLED,10,2,0.2,9989373.0,19978746,1.0,0.5,1.0
2026-05-09,15,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-09,16,Sales-Search-1,ENABLED,4,1,0.25,8550000.0,8550000,0.0,0.0,0.75
2026-05-09,17,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-09,18,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.6
2026-05-09,19,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.2,1.0
2026-05-09,20,Sales-Search-1,ENABLED,14,0,0.0,0.0,0,0.0,0.08333333333333333,0.5833333333333334
2026-05-09,21,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-09,22,Sales-Search-1,ENABLED,5,1,0.2,11113652.0,11113652,0.0,0.2,1.0
2026-05-09,23,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.42857142857142855,0.5714285714285714
2026-05-10,1,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-10,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-10,6,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-10,7,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.5,0.75
2026-05-10,8,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-10,9,Sales-Search-1,ENABLED,5,2,0.4,22736662.0,45473324,0.0,0.3333333333333333,0.6666666666666666
2026-05-10,10,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.6666666666666666,1.0
2026-05-10,11,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.3333333333333333
2026-05-10,13,Sales-Search-1,ENABLED,13,2,0.15384615384615385,6940000.0,13880000,0.0,0.4444444444444444,0.7777777777777778
2026-05-10,14,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.16666666666666666,0.8333333333333334
2026-05-10,15,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.3333333333333333,0.6666666666666666
2026-05-10,17,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-10,18,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-10,19,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-10,20,Sales-Search-1,ENABLED,9,2,0.2222222222222222,8220000.0,16440000,0.0,0.3333333333333333,0.6666666666666666
2026-05-10,21,Sales-Search-1,ENABLED,1,1,1.0,11500000.0,11500000,0.0,1.0,1.0
2026-05-10,22,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-10,23,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-11,2,Sales-Search-1,ENABLED,3,1,0.3333333333333333,7350000.0,7350000,0.0,0.0,1.0
2026-05-11,5,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-11,6,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-11,7,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-11,8,Sales-Search-1,ENABLED,8,1,0.125,13950000.0,13950000,0.0,0.16666666666666666,0.8333333333333334
2026-05-11,9,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.3333333333333333,0.5
2026-05-11,10,Sales-Search-1,ENABLED,17,2,0.11764705882352941,8720189.5,17440379,0.0,0.25,0.75
2026-05-11,11,Sales-Search-1,ENABLED,21,0,0.0,0.0,0,0.0,0.15384615384615385,0.8461538461538461
2026-05-11,12,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-05-11,13,Sales-Search-1,ENABLED,18,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-11,14,Sales-Search-1,ENABLED,28,2,0.07142857142857142,12920000.0,25840000,0.0,0.14285714285714285,0.6190476190476191
2026-05-11,15,Sales-Search-1,ENABLED,28,0,0.0,0.0,0,0.0,0.05,0.75
2026-05-11,16,Sales-Search-1,ENABLED,21,0,0.0,0.0,0,0.0,0.3125,0.625
2026-05-11,17,Sales-Search-1,ENABLED,25,1,0.04,260000.0,260000,0.0,0.2222222222222222,0.8333333333333334
2026-05-11,18,Sales-Search-1,ENABLED,21,1,0.047619047619047616,7110000.0,7110000,0.0,0.21428571428571427,0.7857142857142857
2026-05-11,19,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.1111111111111111,0.8888888888888888
2026-05-11,20,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.375,0.625
2026-05-11,21,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.375,0.75
2026-05-11,22,Sales-Search-1,ENABLED,4,1,0.25,5610000.0,5610000,0.0,0.3333333333333333,1.0
2026-05-11,23,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-12,0,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-12,5,Sales-Search-1,ENABLED,1,1,1.0,1342910.0,1342910,0.0,0.0,1.0
2026-05-12,6,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-12,8,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.42857142857142855,0.7142857142857143
2026-05-12,9,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.16666666666666666,0.6666666666666666
2026-05-12,10,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.5,0.8333333333333334
2026-05-12,11,Sales-Search-1,ENABLED,21,2,0.09523809523809523,5295000.0,10590000,0.0,0.23076923076923078,0.8461538461538461
2026-05-12,12,Sales-Search-1,ENABLED,21,0,0.0,0.0,0,0.0,0.16666666666666666,0.6666666666666666
2026-05-12,13,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.25,0.625
2026-05-12,14,Sales-Search-1,ENABLED,25,1,0.04,7740000.0,7740000,0.0,0.16666666666666666,0.7777777777777778
2026-05-12,15,Sales-Search-1,ENABLED,10,2,0.2,4295000.0,8590000,0.0,0.0,0.7777777777777778
2026-05-12,16,Sales-Search-1,ENABLED,19,0,0.0,0.0,0,0.0,0.15384615384615385,0.6153846153846154
2026-05-12,17,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-12,18,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.3333333333333333
2026-05-12,19,Sales-Search-1,ENABLED,17,0,0.0,0.0,0,0.0,0.09090909090909091,0.9090909090909091
2026-05-12,20,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.16666666666666666,0.6666666666666666
2026-05-12,21,Sales-Search-1,ENABLED,22,1,0.045454545454545456,19550000.0,19550000,0.0,0.25,0.9375
2026-05-12,22,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.6666666666666666,0.8333333333333334
2026-05-12,23,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.5,0.75
2026-05-13,0,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-13,3,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-13,6,Sales-Search-1,ENABLED,4,2,0.5,15390000.0,30780000,0.0,0.0,0.6666666666666666
2026-05-13,7,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.6,0.8
2026-05-13,8,Sales-Search-1,ENABLED,14,1,0.07142857142857142,4950000.0,4950000,0.0,0.25,1.0
2026-05-13,9,Sales-Search-1,ENABLED,12,1,0.08333333333333333,4486623.0,4486623,1.0,0.2222222222222222,0.7777777777777778
2026-05-13,10,Sales-Search-1,ENABLED,17,3,0.17647058823529413,8832163.333333334,26496490,0.0,0.3333333333333333,0.75
2026-05-13,11,Sales-Search-1,ENABLED,22,0,0.0,0.0,0,0.0,0.2857142857142857,0.8571428571428571
2026-05-13,12,Sales-Search-1,ENABLED,25,1,0.04,8800000.0,8800000,0.0,0.2,0.75
2026-05-13,13,Sales-Search-1,ENABLED,22,0,0.0,0.0,0,0.0,0.23529411764705882,0.7647058823529411
2026-05-13,14,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.2857142857142857,0.7142857142857143
2026-05-13,15,Sales-Search-1,ENABLED,13,1,0.07692307692307693,8050000.0,8050000,1.0,0.3,0.8
2026-05-13,16,Sales-Search-1,ENABLED,15,0,0.0,0.0,0,0.0,0.3333333333333333,0.9166666666666666
2026-05-13,17,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.0,0.2857142857142857
2026-05-13,18,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.3333333333333333,0.8333333333333334
2026-05-13,19,Sales-Search-1,ENABLED,10,1,0.1,8910000.0,8910000,0.0,0.14285714285714285,0.8571428571428571
2026-05-13,20,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.6666666666666666,1.0
2026-05-13,21,Sales-Search-1,ENABLED,9,1,0.1111111111111111,2540000.0,2540000,0.0,0.14285714285714285,0.7142857142857143
2026-05-13,22,Sales-Search-1,ENABLED,15,1,0.06666666666666667,7640000.0,7640000,0.0,0.4,0.9
2026-05-13,23,Sales-Search-1,ENABLED,5,1,0.2,8400705.0,8400705,0.0,0.6666666666666666,0.6666666666666666
2026-05-14,0,Sales-Search-1,ENABLED,5,1,0.2,15420000.0,15420000,0.0,0.6666666666666666,0.6666666666666666
2026-05-14,1,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,0.25
2026-05-14,2,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-14,3,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-14,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-14,5,Sales-Search-1,ENABLED,1,2,2.0,4750000.0,9500000,0.0,0.0,1.0
2026-05-14,6,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-14,7,Sales-Search-1,ENABLED,4,1,0.25,3830000.0,3830000,0.0,0.0,0.3333333333333333
2026-05-14,8,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.2857142857142857,0.8571428571428571
2026-05-14,9,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.2,0.6
2026-05-14,10,Sales-Search-1,ENABLED,26,0,0.0,0.0,0,0.0,0.05555555555555555,0.6666666666666666
2026-05-14,11,Sales-Search-1,ENABLED,26,2,0.07692307692307693,16815000.0,33630000,0.0,0.17647058823529413,0.8823529411764706
2026-05-14,12,Sales-Search-1,ENABLED,15,0,0.0,0.0,0,0.0,0.18181818181818182,0.9090909090909091
2026-05-14,13,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,0.2,0.7
2026-05-14,14,Sales-Search-1,ENABLED,15,0,0.0,0.0,0,0.0,0.36363636363636365,0.9090909090909091
2026-05-14,15,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.14285714285714285,0.7142857142857143
2026-05-14,16,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,0.3333333333333333
2026-05-14,17,Sales-Search-1,ENABLED,9,2,0.2222222222222222,11638345.0,23276690,1.0,0.125,0.75
2026-05-14,18,Sales-Search-1,ENABLED,17,1,0.058823529411764705,4870000.0,4870000,0.0,0.16666666666666666,0.75
2026-05-14,19,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.25
2026-05-14,20,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-14,21,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.2222222222222222,0.8888888888888888
2026-05-14,22,Sales-Search-1,ENABLED,5,1,0.2,3820000.0,3820000,0.0,0.0,0.5
2026-05-14,23,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.14285714285714285,0.8571428571428571
2026-05-15,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-15,6,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-15,7,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-15,8,Sales-Search-1,ENABLED,7,2,0.2857142857142857,1152004.0,2304008,0.0,0.2,0.8
2026-05-15,9,Sales-Search-1,ENABLED,21,2,0.09523809523809523,7251829.5,14503659,0.0,0.26666666666666666,0.8
2026-05-15,10,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.375,0.875
2026-05-15,11,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-05-15,12,Sales-Search-1,ENABLED,26,1,0.038461538461538464,33210000.0,33210000,0.0,0.15789473684210525,0.6842105263157895
2026-05-15,13,Sales-Search-1,ENABLED,29,1,0.034482758620689655,16740000.0,16740000,0.0,0.3,0.85
2026-05-15,14,Sales-Search-1,ENABLED,21,0,0.0,0.0,0,0.0,0.1875,0.625
2026-05-15,15,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.1111111111111111,0.6666666666666666
2026-05-15,16,Sales-Search-1,ENABLED,18,2,0.1111111111111111,8035000.0,16070000,0.0,0.07692307692307693,0.6923076923076923
2026-05-15,17,Sales-Search-1,ENABLED,14,1,0.07142857142857142,4000000.0,4000000,0.0,0.6666666666666666,0.8888888888888888
2026-05-15,19,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.8
2026-05-15,20,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-15,21,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-15,22,Sales-Search-1,ENABLED,4,1,0.25,9740000.0,9740000,0.0,0.0,1.0
2026-05-16,2,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,0.6666666666666666
2026-05-16,7,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-16,8,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-16,10,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-05-16,11,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-16,12,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.3333333333333333
2026-05-16,13,Sales-Search-1,ENABLED,2,1,0.5,9870000.0,9870000,0.0,0.0,1.0
